bigtech_name,language,creation_at
microsoft,Go,22-11-2024
microsoft,Go,10-07-2025
microsoft,Go,10-04-2025
microsoft,JavaScript,08-08-2024
microsoft,HTML,01-07-2024
microsoft,TypeScript,25-07-2023
microsoft,TypeScript,25-07-2023
microsoft,Swift,16-12-2024
microsoft,JavaScript,22-04-2024
microsoft,JavaScript,23-06-2025
microsoft,JavaScript,12-06-2023
microsoft,Jupyter Notebook,11-03-2025
microsoft,C#,06-03-2025
microsoft,C#,10-07-2025
microsoft,JavaScript,10-06-2025
microsoft,Swift,16-06-2025
microsoft,Swift,08-07-2025
microsoft,C#,07-11-2024
microsoft,C#,07-11-2024
microsoft,C,10-03-2025
microsoft,Java,16-11-2023
microsoft,Objective-C,27-06-2025
microsoft,C#,16-11-2023
microsoft,Jupyter Notebook,18-05-2025
microsoft,TypeScript,22-07-2024
microsoft,C#,02-10-2023
microsoft,JavaScript,28-01-2023
microsoft,JavaScript,25-10-2024
microsoft,Bicep,04-04-2025
microsoft,C#,10-03-2025
microsoft,C++,11-08-2024
microsoft,C++,11-07-2025
microsoft,Python,04-04-2025
microsoft,Python,07-07-2025
microsoft,C,04-04-2025
microsoft,C#,08-07-2025
microsoft,TypeScript,21-04-2025
microsoft,C,04-03-2025
microsoft,Python,30-01-2024
microsoft,Python,27-06-2025
microsoft,Python,23-04-2025
microsoft,Go,03-07-2025
microsoft,C#,10-08-2022
microsoft,TeX,09-07-2025
microsoft,Python,07-07-2025
microsoft,Cuda,06-04-2024
microsoft,Go,09-05-2025
microsoft,JavaScript,25-06-2025
microsoft,JavaScript,10-07-2025
microsoft,C#,10-09-2024
microsoft,C++,19-06-2025
microsoft,C++,06-07-2025
microsoft,C++,19-05-2025
microsoft,Ruby,16-12-2022
microsoft,Ruby,06-10-2023
microsoft,Ruby,10-06-2025
microsoft,Ruby,09-07-2025
microsoft,Ruby,04-04-2025
microsoft,Python,05-06-2025
microsoft,C#,31-01-2025
microsoft,Python,01-07-2025
microsoft,C#,22-11-2024
microsoft,TypeScript,04-04-2025
microsoft,Python,25-02-2025
microsoft,Python,10-07-2025
microsoft,Python,11-07-2025
microsoft,C#,12-01-2025
microsoft,Python,31-05-2025
microsoft,C,25-03-2025
microsoft,C#,25-12-2023
microsoft,PowerShell,03-04-2024
microsoft,Java,11-07-2025
microsoft,Python,22-07-2024
microsoft,Python,04-04-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Scala,27-03-2025
microsoft,Python,16-02-2025
microsoft,Python,20-06-2025
microsoft,Python,12-06-2023
microsoft,Python,26-03-2025
microsoft,Python,02-07-2025
microsoft,Python,25-07-2024
microsoft,Python,07-07-2025
microsoft,HTML,12-06-2023
microsoft,C++,16-05-2025
microsoft,HTML,06-07-2024
microsoft,Java,24-02-2024
microsoft,TypeScript,28-01-2023
microsoft,C#,20-06-2025
microsoft,C++,04-06-2025
microsoft,Jupyter Notebook,17-01-2024
microsoft,C++,09-07-2025
microsoft,TeX,04-06-2025
microsoft,HTML,30-06-2025
microsoft,PowerShell,02-07-2025
microsoft,Shell,30-06-2025
microsoft,TSQL,02-06-2024
microsoft,C#,10-09-2024
microsoft,JavaScript,16-11-2023
microsoft,Bicep,13-06-2025
microsoft,TypeScript,26-11-2024
microsoft,C#,04-04-2025
microsoft,C#,02-01-2025
microsoft,Python,28-05-2025
microsoft,Dockerfile,30-06-2025
microsoft,C#,26-06-2025
microsoft,C++,10-04-2025
microsoft,C++,07-05-2025
microsoft,C++,23-06-2025
microsoft,C++,09-04-2025
microsoft,TypeScript,09-05-2025
microsoft,C#,03-09-2024
microsoft,C#,27-11-2023
microsoft,C#,27-11-2023
microsoft,HTML,14-03-2025
microsoft,C#,23-05-2025
microsoft,C#,20-03-2025
microsoft,GLSL,19-09-2024
microsoft,JavaScript,28-01-2023
microsoft,C#,27-11-2023
microsoft,C#,27-03-2024
microsoft,JavaScript,30-01-2024
microsoft,C#,09-05-2024
microsoft,C#,28-03-2024
microsoft,JavaScript,23-12-2024
microsoft,Python,26-06-2025
microsoft,Python,19-05-2025
microsoft,HTML,12-06-2025
microsoft,C#,04-04-2025
microsoft,C++,11-08-2024
microsoft,JavaScript,29-05-2025
microsoft,JavaScript,07-03-2025
microsoft,C#,15-06-2025
microsoft,JavaScript,14-04-2025
microsoft,Python,24-06-2025
microsoft,Bicep,16-06-2025
microsoft,C#,24-06-2025
microsoft,C#,11-06-2025
microsoft,C#,03-06-2025
microsoft,Shell,29-06-2025
microsoft,Python,17-05-2025
microsoft,TypeScript,13-06-2024
microsoft,Python,12-01-2025
microsoft,PowerShell,16-12-2023
microsoft,Rust,10-07-2025
microsoft,Jupyter Notebook,03-06-2025
microsoft,C++,26-03-2025
microsoft,C#,12-02-2025
microsoft,Python,06-07-2025
microsoft,C#,12-02-2025
microsoft,C#,12-02-2025
microsoft,Python,23-04-2024
microsoft,Rust,09-07-2025
microsoft,C#,10-08-2022
microsoft,Python,20-04-2025
microsoft,TypeScript,11-07-2025
microsoft,C#,28-01-2023
microsoft,C#,12-03-2023
microsoft,C#,12-06-2023
microsoft,C#,14-12-2022
microsoft,C#,12-06-2023
microsoft,JavaScript,12-06-2023
microsoft,JavaScript,06-12-2024
microsoft,C++,24-09-2024
microsoft,PowerShell,02-04-2024
microsoft,C#,06-07-2025
microsoft,C#,03-05-2024
microsoft,C#,26-04-2025
microsoft,Go,26-06-2025
microsoft,Python,26-06-2025
microsoft,JavaScript,16-11-2023
microsoft,TypeScript,04-04-2025
microsoft,C#,30-06-2025
microsoft,Python,31-05-2023
microsoft,Tcl,07-07-2024
microsoft,Python,10-06-2025
microsoft,Python,29-11-2022
microsoft,PowerShell,24-06-2025
microsoft,Python,16-12-2024
microsoft,PowerShell,22-06-2025
microsoft,C#,19-06-2025
microsoft,C#,17-06-2025
microsoft,PowerShell,22-06-2025
microsoft,Java,23-05-2024
microsoft,JavaScript,23-05-2025
microsoft,TypeScript,10-06-2025
microsoft,C#,06-05-2025
microsoft,Jupyter Notebook,01-07-2025
microsoft,C#,22-06-2025
microsoft,Swift,16-04-2025
microsoft,TypeScript,27-09-2023
microsoft,JavaScript,19-07-2024
microsoft,JavaScript,19-07-2024
microsoft,JavaScript,19-07-2024
microsoft,HTML,28-01-2023
microsoft,HTML,28-01-2023
microsoft,HTML,28-01-2023
microsoft,TypeScript,03-07-2025
microsoft,JavaScript,20-06-2025
microsoft,C++,11-07-2025
microsoft,Shell,05-11-2022
microsoft,C#,10-08-2022
microsoft,HTML,06-10-2023
microsoft,C++,30-06-2025
microsoft,C++,11-08-2024
microsoft,C,10-08-2022
microsoft,C#,04-04-2025
microsoft,C#,22-04-2024
microsoft,R,07-05-2024
microsoft,Python,20-06-2025
microsoft,Go,29-04-2024
microsoft,Dafny,11-07-2025
microsoft,JavaScript,21-09-2024
microsoft,Python,28-01-2023
microsoft,C++,17-03-2025
microsoft,PowerShell,30-06-2025
microsoft,PowerShell,06-07-2025
microsoft,C++,23-06-2025
microsoft,PowerShell,30-05-2025
microsoft,TypeScript,08-05-2025
microsoft,TypeScript,04-04-2025
microsoft,C,04-04-2025
microsoft,Python,04-04-2025
microsoft,TypeScript,10-08-2022
microsoft,TypeScript,10-04-2025
microsoft,C#,04-04-2025
microsoft,C,24-02-2025
microsoft,C,01-06-2025
microsoft,TypeScript,28-01-2023
microsoft,Assembly,27-03-2025
microsoft,Python,04-04-2025
microsoft,C,24-02-2025
microsoft,TypeScript,10-04-2025
microsoft,Python,16-11-2023
microsoft,HTML,10-08-2022
microsoft,Python,11-07-2025
microsoft,Shell,29-04-2025
microsoft,Java,19-02-2025
microsoft,Java,03-07-2025
microsoft,Java,27-06-2023
microsoft,Java,27-06-2023
microsoft,Java,18-02-2025
microsoft,Java,27-06-2023
microsoft,Java,27-06-2023
microsoft,Java,14-06-2023
microsoft,HTML,04-04-2025
microsoft,Java,20-02-2025
microsoft,Java,12-06-2023
microsoft,C,08-07-2025
microsoft,Go,03-07-2025
microsoft,C,10-07-2025
microsoft,Java,29-12-2024
microsoft,Python,11-07-2025
microsoft,PowerShell,07-03-2024
microsoft,TypeScript,17-05-2024
microsoft,JavaScript,08-10-2024
microsoft,JavaScript,17-01-2025
microsoft,C,08-07-2025
microsoft,JavaScript,19-02-2025
microsoft,JavaScript,18-02-2025
microsoft,JavaScript,27-06-2023
microsoft,JavaScript,19-02-2025
microsoft,JavaScript,18-05-2025
microsoft,C#,24-04-2025
microsoft,Python,09-04-2025
microsoft,C#,24-04-2025
microsoft,Python,11-07-2025
microsoft,C++,18-03-2025
microsoft,C#,12-06-2025
microsoft,JavaScript,07-05-2025
microsoft,Python,22-05-2025
microsoft,C#,30-04-2024
microsoft,TypeScript,04-04-2025
microsoft,Python,05-07-2025
microsoft,TypeScript,30-06-2025
microsoft,Jupyter Notebook,10-08-2022
microsoft,C#,04-04-2025
microsoft,Go,29-10-2024
microsoft,PowerShell,14-09-2023
microsoft,Java,03-08-2023
microsoft,Java,29-06-2025
microsoft,JavaScript,07-05-2025
microsoft,Java,30-06-2025
microsoft,Jupyter Notebook,11-10-2024
microsoft,Python,04-04-2025
microsoft,Shell,30-06-2025
microsoft,Go,26-06-2025
microsoft,Go,09-07-2025
microsoft,Go,26-06-2025
microsoft,Rust,11-07-2025
microsoft,Shell,12-06-2023
microsoft,Shell,01-09-2024
microsoft,Jupyter Notebook,05-07-2025
microsoft,Python,21-04-2025
microsoft,Python,21-11-2024
microsoft,HTML,18-06-2025
microsoft,C#,10-07-2025
microsoft,C#,02-04-2025
microsoft,C#,05-06-2025
microsoft,TypeScript,23-06-2025
microsoft,Python,04-04-2025
microsoft,C++,11-08-2024
microsoft,PowerShell,19-12-2023
microsoft,PowerShell,30-04-2024
microsoft,Go,22-06-2024
microsoft,TypeScript,27-01-2023
microsoft,Jupyter Notebook,08-07-2025
microsoft,Python,17-04-2025
microsoft,C#,02-10-2024
microsoft,C#,11-07-2025
microsoft,Go,08-07-2025
microsoft,PHP,19-02-2025
microsoft,Ruby,17-06-2025
microsoft,C#,04-04-2025
microsoft,Go,10-07-2025
microsoft,Python,15-04-2025
microsoft,Ruby,04-04-2025
microsoft,PHP,04-04-2025
microsoft,Go,09-06-2025
microsoft,PHP,04-04-2025
microsoft,C#,08-07-2025
microsoft,Dart,24-06-2025
microsoft,C#,04-07-2025
microsoft,C#,04-04-2025
microsoft,Go,06-06-2025
microsoft,PHP,04-04-2025
microsoft,Python,04-04-2025
microsoft,Ruby,04-04-2025
microsoft,Java,11-07-2025
microsoft,PHP,13-05-2025
microsoft,Python,04-07-2025
microsoft,Go,11-07-2025
microsoft,C#,13-01-2025
microsoft,C#,04-04-2025
microsoft,Go,12-05-2025
microsoft,PHP,04-04-2025
microsoft,Python,04-04-2025
microsoft,C#,04-04-2025
microsoft,Go,31-05-2025
microsoft,PHP,04-04-2025
microsoft,Python,04-04-2025
microsoft,Ruby,13-05-2025
microsoft,C#,04-04-2025
microsoft,Go,12-05-2025
microsoft,PHP,04-04-2025
microsoft,Python,04-04-2025
microsoft,C#,04-04-2025
microsoft,Go,12-05-2025
microsoft,PHP,04-04-2025
microsoft,Python,04-04-2025
microsoft,Swift,09-07-2025
microsoft,TypeScript,11-07-2025
microsoft,Python,08-03-2024
microsoft,Python,26-06-2025
microsoft,Ruby,27-01-2023
microsoft,JavaScript,13-06-2023
microsoft,Python,21-04-2025
microsoft,Jupyter Notebook,14-05-2025
microsoft,C#,18-05-2025
microsoft,C,10-04-2025
microsoft,C#,15-06-2025
microsoft,C++,11-07-2025
microsoft,Go,04-03-2025
microsoft,Go,12-06-2023
microsoft,TypeScript,28-01-2023
microsoft,TypeScript,28-01-2023
microsoft,Go,24-05-2025
microsoft,Python,01-10-2024
microsoft,Shell,10-08-2022
microsoft,Go,11-06-2025
microsoft,C#,09-05-2025
microsoft,Go,16-11-2023
microsoft,C#,04-04-2025
microsoft,C#,07-07-2025
microsoft,TypeScript,04-04-2025
microsoft,C++,27-06-2025
microsoft,JavaScript,09-07-2025
microsoft,Go,24-12-2024
microsoft,TypeScript,24-02-2023
microsoft,TypeScript,08-07-2025
microsoft,C,23-05-2025
microsoft,Rust,29-03-2025
microsoft,Python,04-07-2025
microsoft,Jupyter Notebook,20-06-2025
microsoft,Jupyter Notebook,30-06-2025
microsoft,HTML,11-07-2025
microsoft,Vue,16-01-2025
microsoft,C#,10-03-2025
microsoft,Python,26-06-2025
microsoft,Kotlin,11-10-2024
microsoft,C,14-06-2024
microsoft,TypeScript,01-04-2025
microsoft,TypeScript,13-04-2025
microsoft,C#,04-04-2025
microsoft,TypeScript,04-04-2025
microsoft,C#,04-04-2025
microsoft,TypeScript,21-01-2025
microsoft,Python,28-12-2024
microsoft,C#,28-01-2023
microsoft,Python,13-04-2024
microsoft,Rust,04-07-2025
microsoft,C++,21-10-2024
microsoft,C,28-05-2025
microsoft,C++,28-05-2025
microsoft,C++,30-06-2025
microsoft,Jupyter Notebook,01-06-2025
microsoft,JavaScript,03-07-2025
microsoft,C,03-12-2024
microsoft,C++,17-06-2025
microsoft,JavaScript,09-06-2025
microsoft,Python,31-05-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Shell,18-04-2025
microsoft,C,04-07-2025
microsoft,Python,24-06-2024
microsoft,C++,11-07-2025
microsoft,Python,08-04-2024
microsoft,C++,05-05-2025
microsoft,C++,15-03-2025
microsoft,Python,07-10-2024
microsoft,C#,23-05-2024
microsoft,TypeScript,27-01-2023
microsoft,JavaScript,06-01-2025
microsoft,TypeScript,09-05-2024
microsoft,Python,20-05-2025
microsoft,Python,07-07-2025
microsoft,Shell,02-07-2025
microsoft,Python,20-06-2025
microsoft,C++,01-07-2025
microsoft,C#,06-05-2025
microsoft,Rust,04-04-2025
microsoft,Python,06-10-2023
microsoft,Python,13-06-2023
microsoft,PowerShell,01-09-2024
microsoft,C,10-03-2025
microsoft,Python,10-07-2025
microsoft,Python,21-01-2024
microsoft,Python,23-03-2025
microsoft,TypeScript,03-06-2025
microsoft,Python,10-07-2025
microsoft,Python,21-06-2025
microsoft,Python,04-04-2025
microsoft,Python,11-06-2025
microsoft,Python,27-05-2025
microsoft,Python,14-06-2025
microsoft,Jupyter Notebook,07-07-2025
microsoft,Python,24-06-2025
microsoft,Python,07-06-2025
microsoft,Python,09-07-2025
microsoft,Python,01-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,LLVM,10-07-2025
microsoft,LLVM,19-07-2024
microsoft,Python,11-08-2024
microsoft,C++,06-07-2025
microsoft,Python,17-01-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,Python,11-07-2025
microsoft,Python,22-04-2025
microsoft,Python,25-06-2025
microsoft,HTML,29-04-2025
microsoft,JavaScript,04-03-2024
microsoft,C++,04-04-2025
microsoft,Python,26-05-2025
microsoft,Python,04-04-2025
microsoft,Python,21-03-2025
microsoft,Ruby,19-07-2024
microsoft,Ruby,22-07-2024
microsoft,Python,22-07-2024
microsoft,Python,28-06-2025
microsoft,Jupyter Notebook,09-12-2024
microsoft,Python,27-06-2025
microsoft,Java,19-07-2024
microsoft,Java,19-07-2024
microsoft,Swift,19-07-2024
microsoft,Java,19-07-2024
microsoft,Java,19-07-2024
microsoft,Swift,19-07-2024
microsoft,Python,11-07-2025
microsoft,Python,11-07-2025
microsoft,JavaScript,20-06-2025
microsoft,Python,18-05-2025
microsoft,Java,11-03-2025
microsoft,TypeScript,18-06-2025
microsoft,Python,27-04-2025
microsoft,TypeScript,11-10-2023
microsoft,Python,11-07-2025
microsoft,Java,25-06-2025
microsoft,C,04-02-2025
microsoft,C++,04-03-2024
microsoft,C#,24-06-2024
microsoft,C#,27-01-2023
microsoft,C#,10-06-2025
microsoft,C++,11-08-2024
microsoft,C,04-06-2025
microsoft,PowerShell,30-05-2025
microsoft,PowerShell,13-05-2025
microsoft,JavaScript,25-06-2025
microsoft,C#,01-04-2025
microsoft,C#,20-05-2024
microsoft,TypeScript,05-06-2025
microsoft,PowerShell,09-04-2025
microsoft,Python,24-05-2025
microsoft,C#,09-07-2025
microsoft,Python,23-05-2025
microsoft,Python,19-01-2025
microsoft,C#,04-03-2025
microsoft,C++,11-07-2025
microsoft,Ruby,11-07-2025
microsoft,Rust,03-04-2025
microsoft,Jupyter Notebook,01-10-2023
microsoft,HTML,20-04-2025
microsoft,Python,11-07-2025
microsoft,C++,11-07-2025
microsoft,Python,11-07-2025
microsoft,TypeScript,04-04-2025
microsoft,C#,25-06-2025
microsoft,JavaScript,03-06-2025
microsoft,TypeScript,09-01-2025
microsoft,TypeScript,27-05-2025
microsoft,TypeScript,26-10-2023
microsoft,TypeScript,26-07-2024
microsoft,TypeScript,15-02-2025
microsoft,TypeScript,20-10-2023
microsoft,TypeScript,05-10-2023
microsoft,TypeScript,17-08-2024
microsoft,TypeScript,11-07-2025
microsoft,C++,11-08-2024
microsoft,Java,05-07-2025
microsoft,Python,16-02-2025
microsoft,Python,04-05-2025
microsoft,PowerShell,27-06-2025
microsoft,Shell,04-04-2025
microsoft,Java,04-04-2025
microsoft,C#,24-02-2024
microsoft,C#,10-03-2025
microsoft,Rust,01-07-2025
microsoft,C#,19-02-2024
microsoft,Java,04-04-2025
microsoft,C#,26-06-2025
microsoft,Java,20-07-2023
microsoft,Python,04-04-2025
microsoft,C#,16-11-2023
microsoft,Python,11-07-2025
microsoft,Python,08-07-2025
microsoft,Python,10-07-2025
microsoft,Java,27-08-2024
microsoft,Python,07-05-2025
microsoft,Python,10-08-2022
microsoft,Python,07-05-2025
microsoft,Python,01-07-2025
microsoft,C#,28-05-2025
microsoft,C#,11-07-2025
microsoft,Python,11-07-2025
microsoft,HTML,06-07-2025
microsoft,C#,12-06-2024
microsoft,Python,13-05-2025
microsoft,C#,17-06-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Java,04-04-2025
microsoft,Java,04-04-2025
microsoft,Python,19-04-2025
microsoft,C#,01-05-2025
microsoft,TypeScript,04-04-2025
microsoft,C#,04-04-2025
microsoft,PowerShell,10-06-2025
microsoft,F#,05-12-2024
microsoft,TypeScript,30-05-2025
microsoft,C#,09-07-2025
microsoft,Python,11-07-2025
microsoft,C#,11-07-2025
microsoft,HCL,10-07-2025
microsoft,Bicep,11-07-2025
microsoft,Python,11-06-2025
microsoft,Shell,11-07-2025
microsoft,Jupyter Notebook,24-11-2024
microsoft,TypeScript,26-06-2025
microsoft,PowerShell,22-06-2025
microsoft,PowerShell,02-07-2025
microsoft,PowerShell,09-03-2025
microsoft,Python,10-04-2025
microsoft,Jupyter Notebook,03-06-2025
microsoft,Python,27-05-2025
microsoft,JavaScript,09-07-2025
microsoft,PowerShell,03-07-2025
microsoft,C#,31-01-2024
microsoft,PHP,15-06-2025
microsoft,PowerShell,16-05-2025
microsoft,Python,02-06-2025
microsoft,TypeScript,09-07-2025
microsoft,C++,25-06-2025
microsoft,C++,10-05-2025
microsoft,ShaderLab,08-07-2025
microsoft,Python,27-06-2025
microsoft,Python,03-07-2025
microsoft,PowerShell,05-04-2024
microsoft,Shell,28-01-2023
microsoft,Python,04-04-2025
microsoft,Jupyter Notebook,18-06-2025
microsoft,Python,12-01-2024
microsoft,Python,10-07-2025
microsoft,Java,04-04-2025
microsoft,Jupyter Notebook,25-04-2024
microsoft,C#,27-07-2024
microsoft,JavaScript,16-11-2023
microsoft,JavaScript,16-11-2023
microsoft,C++,02-07-2025
microsoft,C++,10-01-2025
microsoft,C#,24-10-2023
microsoft,PowerShell,05-07-2025
microsoft,C++,26-11-2024
microsoft,TypeScript,22-06-2025
microsoft,Python,10-08-2022
microsoft,Python,01-10-2024
microsoft,TypeScript,15-07-2023
microsoft,TypeScript,03-06-2025
microsoft,C++,15-03-2025
microsoft,TypeScript,07-04-2025
microsoft,Jupyter Notebook,13-06-2025
microsoft,Bicep,13-06-2025
microsoft,Jupyter Notebook,13-06-2025
microsoft,Python,13-06-2025
microsoft,C#,26-06-2025
microsoft,Jupyter Notebook,27-06-2025
microsoft,C++,11-08-2024
microsoft,Jupyter Notebook,11-07-2025
microsoft,SWIG,06-07-2025
microsoft,Jupyter Notebook,10-02-2025
microsoft,TypeScript,09-02-2024
microsoft,PowerShell,04-07-2025
microsoft,Java,13-03-2023
microsoft,PowerShell,17-02-2025
microsoft,PowerShell,24-06-2025
microsoft,PowerShell,22-07-2024
microsoft,PowerShell,29-06-2025
microsoft,C#,11-07-2025
microsoft,C#,11-04-2025
microsoft,C#,19-07-2024
microsoft,C++,26-06-2025
microsoft,C++,10-07-2025
microsoft,Shell,11-07-2025
microsoft,C++,10-07-2025
microsoft,C#,09-07-2025
microsoft,C#,09-07-2025
microsoft,C#,05-07-2025
microsoft,PowerShell,10-07-2025
microsoft,C#,03-02-2025
microsoft,R,02-04-2025
microsoft,C#,13-05-2025
microsoft,Python,08-07-2025
microsoft,JavaScript,20-01-2024
microsoft,C#,14-05-2025
microsoft,C#,01-07-2025
microsoft,C#,19-09-2024
microsoft,TypeScript,03-07-2024
microsoft,C++,08-07-2025
microsoft,C++,11-07-2025
microsoft,Python,26-06-2024
microsoft,PowerShell,12-04-2025
microsoft,C#,29-06-2025
microsoft,HTML,11-07-2025
microsoft,C#,10-07-2025
microsoft,C#,04-04-2025
microsoft,C#,22-04-2024
microsoft,C#,13-10-2024
microsoft,C#,22-04-2024
microsoft,C#,10-07-2025
microsoft,PowerShell,11-07-2025
microsoft,HTML,11-07-2025
microsoft,Python,12-03-2025
microsoft,C++,14-02-2025
microsoft,JavaScript,08-07-2025
microsoft,PowerShell,29-06-2025
microsoft,Java,29-12-2024
microsoft,Python,10-07-2025
microsoft,JavaScript,06-10-2023
microsoft,C++,05-07-2025
microsoft,C#,11-07-2025
microsoft,Dockerfile,22-07-2024
microsoft,Java,22-07-2024
microsoft,TypeScript,25-09-2024
microsoft,C,11-07-2025
microsoft,C#,11-02-2025
microsoft,PowerShell,20-10-2024
microsoft,Python,11-06-2025
microsoft,PowerShell,28-02-2025
microsoft,C#,12-03-2025
microsoft,Shell,07-07-2025
microsoft,JavaScript,02-06-2025
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,09-07-2025
microsoft,TypeScript,04-06-2025
microsoft,TypeScript,07-06-2025
microsoft,Python,02-07-2025
microsoft,Python,09-07-2025
microsoft,Python,11-07-2025
microsoft,C#,07-07-2025
microsoft,TypeScript,19-05-2025
microsoft,JavaScript,28-07-2024
microsoft,C#,19-05-2025
microsoft,C#,08-05-2025
microsoft,C#,04-04-2025
microsoft,C#,08-05-2025
microsoft,C#,27-05-2025
microsoft,C#,30-05-2025
microsoft,C++,20-06-2025
microsoft,C++,04-04-2025
microsoft,C++,16-11-2023
microsoft,C#,12-05-2025
microsoft,C++,11-06-2025
microsoft,C++,12-05-2025
microsoft,C++,15-04-2025
microsoft,C++,19-05-2025
microsoft,C#,12-05-2025
microsoft,C#,12-05-2025
microsoft,C#,07-07-2025
microsoft,C#,28-09-2022
microsoft,C#,05-12-2024
microsoft,C#,04-01-2023
microsoft,C#,25-11-2024
microsoft,C#,10-08-2022
microsoft,C#,22-07-2024
microsoft,C#,12-03-2025
microsoft,C#,19-05-2025
microsoft,C#,02-04-2025
microsoft,C++,29-05-2025
microsoft,C#,10-07-2025
microsoft,C#,07-02-2025
microsoft,Python,15-08-2024
microsoft,C#,04-04-2025
microsoft,HTML,11-07-2025
microsoft,PowerShell,14-06-2025
microsoft,Python,06-06-2024
microsoft,Jupyter Notebook,30-01-2025
microsoft,Jupyter Notebook,08-09-2023
microsoft,Python,04-04-2025
microsoft,Python,03-10-2024
microsoft,TypeScript,08-02-2025
microsoft,Q#,17-04-2025
microsoft,Jupyter Notebook,01-12-2024
microsoft,C++,24-06-2025
microsoft,Python,28-02-2025
microsoft,Python,16-06-2025
microsoft,C#,02-05-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,27-04-2025
microsoft,C#,08-11-2024
microsoft,Python,30-01-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,30-10-2024
microsoft,Python,04-04-2025
microsoft,Python,13-10-2023
microsoft,Python,02-09-2024
microsoft,Python,27-06-2025
microsoft,Python,23-05-2025
microsoft,Python,16-04-2025
microsoft,Python,27-06-2025
microsoft,Python,08-07-2025
microsoft,Python,05-10-2024
microsoft,Jupyter Notebook,22-05-2025
microsoft,Python,20-05-2025
microsoft,Python,11-07-2025
microsoft,Shell,28-02-2025
microsoft,TypeScript,07-11-2024
microsoft,Python,07-07-2025
microsoft,Python,10-07-2025
microsoft,Python,12-06-2023
microsoft,C#,04-04-2025
microsoft,SCSS,24-05-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,Python,13-09-2024
microsoft,Python,04-07-2024
microsoft,Jupyter Notebook,10-07-2025
microsoft,JavaScript,04-04-2025
microsoft,C#,14-06-2025
microsoft,Go,01-07-2025
microsoft,Go,08-07-2025
microsoft,Python,19-06-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,04-04-2025
microsoft,Python,11-07-2025
microsoft,C,04-04-2025
microsoft,Python,04-12-2024
microsoft,Python,06-07-2025
microsoft,Python,11-07-2025
microsoft,Mustache,04-04-2025
microsoft,Python,30-06-2025
microsoft,Python,05-07-2025
microsoft,C#,02-06-2025
microsoft,JavaScript,11-07-2025
microsoft,Python,08-07-2025
microsoft,Python,07-07-2025
microsoft,JavaScript,30-01-2023
microsoft,TypeScript,10-07-2025
microsoft,C++,07-07-2025
microsoft,PHP,04-04-2025
microsoft,PHP,04-04-2025
microsoft,PHP,04-04-2025
microsoft,PHP,04-04-2025
microsoft,PHP,19-07-2024
microsoft,CSS,19-07-2024
microsoft,PHP,19-07-2024
microsoft,PHP,13-06-2024
microsoft,PHP,13-06-2024
microsoft,PHP,04-04-2025
microsoft,PHP,04-04-2025
microsoft,PHP,04-04-2025
microsoft,PHP,13-06-2024
microsoft,PHP,04-04-2025
microsoft,PHP,22-12-2024
microsoft,JavaScript,10-09-2024
microsoft,PHP,04-04-2025
microsoft,Python,23-04-2025
microsoft,C#,12-06-2024
microsoft,JavaScript,26-06-2025
microsoft,C#,17-01-2025
microsoft,Java,11-07-2024
microsoft,C#,26-04-2025
microsoft,Python,01-07-2025
microsoft,JavaScript,09-02-2023
microsoft,C#,19-03-2024
microsoft,C#,08-05-2025
microsoft,C#,11-07-2025
microsoft,C#,07-07-2025
microsoft,C#,27-03-2025
microsoft,C#,20-02-2025
microsoft,Python,04-04-2025
microsoft,R,07-07-2024
microsoft,ShaderLab,09-07-2025
microsoft,Assembly,11-07-2025
microsoft,Python,29-12-2024
microsoft,HTML,10-07-2025
microsoft,C,06-07-2025
microsoft,C,30-05-2025
microsoft,PowerShell,04-04-2025
microsoft,HTML,08-12-2024
microsoft,TypeScript,27-04-2025
microsoft,TypeSpec,21-05-2025
microsoft,C#,10-06-2025
microsoft,C#,26-06-2025
microsoft,C#,03-07-2025
microsoft,C#,03-06-2025
microsoft,C#,10-07-2025
microsoft,C#,02-08-2023
microsoft,C++,08-07-2025
microsoft,Python,11-06-2025
microsoft,C++,11-07-2025
microsoft,PowerShell,04-07-2025
microsoft,TypeScript,07-07-2025
microsoft,TypeScript,20-06-2025
microsoft,PowerShell,15-04-2025
microsoft,PowerShell,15-04-2025
microsoft,PowerShell,17-06-2025
microsoft,TypeScript,10-07-2024
microsoft,C#,22-07-2024
microsoft,PowerShell,13-06-2024
microsoft,C#,11-07-2025
microsoft,C++,04-04-2025
microsoft,C,11-07-2025
microsoft,C#,11-07-2025
microsoft,PowerShell,11-07-2025
microsoft,HCL,29-10-2024
microsoft,JavaScript,05-07-2025
microsoft,Python,06-07-2025
microsoft,Python,19-06-2025
